"cui","pt_code","adr","saedr_score","saedr_score_std"
"C0031190",10053592,"newborn persistent pulmonary hypertension",0.795344408174669,0.0453680800266102
"C0542052",10052895,"coronary artery insufficiency",0.795532804973787,0.0275914431178456
"C0235325",10017788,"gastric haemorrhage",0.795762478630086,0.082516927463746
"C0005684",10005003,"bladder cancer",0.795840618246899,0.0306073234803154
"C0729958",10051604,"lung transplant rejection",0.795896195270499,0.0228659385907934
"C1697534",10065420,"coronary artery dilatation",0.796511146579569,0.0288963465111799
"C2609093",10068909,"pancreatic neuroendocrine tumour metastatic",0.796799327302918,0.0240395574059863
"C0574012",10042334,"subclavian artery thrombosis",0.796802176057807,0.0371035886997031
"C0028840",10030043,"ocular hypertension",0.79694336134223,0.0814125999462704
"C1096380",10055098,"oral cavity cancer metastatic",0.796951206062255,0.041249791801499
"C0007093",10069010,"carcinoid heart disease",0.796976150851922,0.0352115626906422
"C0040053",10043607,"thrombosis",0.79700942551928,0.0351908279344088
"C0876998",10048620,"intracardiac thrombus",0.797031993097124,0.0416364196235857
"C0428851",10058491,"pulmonary artery dilatation",0.797051611556576,0.0328787562816347
"C0854172",10042317,"subarachnoid haemorrhage neonatal",0.797109247345096,0.0313227984267325
"C0948833",10052348,"left ventricular heave",0.797127143788334,0.0565014514565494
"C1384832",10074600,"splenic artery thrombosis",0.797148303423439,0.0393494820701103
"C0032776",10055870,"postmenopausal haemorrhage",0.797227341231067,0.0286226496042858
"C0267943",10056975,"pancreatic phlegmon",0.797247415452481,0.0203662364087272
"C4285840",10078655,"gastrointestinal organ contusion",0.797445709433769,0.0767080613586214
"C0235222",10012758,"diastolic hypertension",0.797468020160323,0.0744347882094547
"C0740277",10004593,"bile duct cancer",0.7976791431562,0.0758602754147937
"C0085580",10015488,"essential hypertension",0.79769037995427,0.0805468927934706
"C0265099",10063093,"basilar artery thrombosis",0.797693041991386,0.0370816737467801
"C0151763",10019837,"hepatocellular injury",0.797830221276942,0.0811779859408883
"C0205824",10073135,"dedifferentiated liposarcoma",0.797932560012274,0.032775354533954
"C1319315",10052360,"colorectal adenocarcinoma",0.797988819341442,0.0266678240251472
"C3160869",10071080,"transitional cell carcinoma metastatic",0.798048537446126,0.0369792965700535
"C0549412",10021412,"immature respiratory system",0.798057989934168,0.0952470654568869
"C1306837",10078493,"papillary renal cell carcinoma",0.798175120361325,0.0320899268573035
"C0007780",10008088,"cerebral artery embolism",0.798241602221162,0.027160518158594
"C1280627",10008112,"cerebral haemorrhage neonatal",0.798249539037246,0.0282526425989809
"C0410916",10011912,"death neonatal",0.798488058878553,0.0661984386791078
"C1096347",10055008,"gastric sarcoma",0.798776869982376,0.0261660157230949
"C2239176",10073071,"hepatocellular carcinoma",0.798900891685447,0.0279726385869022
"C0273115",10069363,"traumatic lung injury",0.798921050938491,0.0855739896067843
"C0155584",10025603,"malignant hypertensive heart disease",0.799105303649292,0.0351236508509483
"C0267407",10027395,"mesenteric artery embolism",0.799410241869248,0.0307356330555529
"C3854386",10075043,"thyrotoxic cardiomyopathy",0.799502300561868,0.0309470983447926
"C3888633",10075993,"primary cardiac lymphoma",0.799736472141696,0.0218416713745721
"C0854140",10061120,"endocardial disease",0.79991022527013,0.0639897553108743
"C0221155",10042957,"systolic hypertension",0.800047404459864,0.0742985924788102
"C2939419",10061289,"metastatic neoplasm",0.800052576055772,0.0340204144146822
"C0155617",10025600,"malignant secondary hypertension nos",0.800127237035646,0.0682044398327341
"C0573992",10042332,"subclavian artery embolism",0.800142460300272,0.0307195901992231
"C0152166",10041969,"pancreatic steatorrhoea",0.800183844332486,0.0218683261985858
"C0346421",10065854,"chronic eosinophilic leukaemia",0.800287191167886,0.0310360567795967
"C0267373",10059175,"intestinal haemorrhage",0.800453353485401,0.0767920634900267
"C0205945",10049067,"spindle cell sarcoma",0.800532833370072,0.0345789305488767
"C0032109",10066170,"plasma cell mastitis",0.800750519177298,0.130110342493381
"C0008679",10076311,"chronic disease",0.800767074400127,0.0632016085090845
"C0259785",10073127,"anaplastic meningioma",0.800781546208179,0.0382874873138406
"C0349368",10057615,"endocrine hypertension",0.800951112439283,0.0804908395822835
"C0242488",10069351,"acute lung injury",0.80105562277789,0.0804869742728975
"C2721677",10069581,"disease prodromal stage",0.801059038942285,0.0647095300486493
"C0855070",10042864,"synovial sarcoma metastatic",0.801118619066947,0.0287368151345283
"C0264969",10079553,"coeliac artery aneurysm",0.801181850891624,0.0286297311393326
"C0034068",10037382,"pulmonary eosinophilia",0.801212995190429,0.0456354789869488
"C0520548",10019635,"hepatic artery embolism",0.801421018197417,0.0283080201815572
"C4023119",10079556,"mesenteric artery aneurysm",0.801496669541771,0.0279100476623357
"C0010051",10011071,"coronary artery aneurysm",0.801679715078202,0.0291269789913393
"C4285722",10078269,"vascular pseudoaneurysm thrombosis",0.801748770653112,0.0464360804702389
"C0948691",10051597,"cerebral aspergillosis",0.801873541699086,0.0297957996140289
"C1882293",10077503,"paroxysmal atrioventricular block",0.802068689261529,0.0479709095239093
"C0472387",10067275,"vasogenic cerebral oedema",0.802394709304869,0.0270502545236329
"C0877105",10048974,"cardiac pseudoaneurysm",0.802658057120486,0.0254506149945341
"C2733158",10067466,"cerebral microangiopathy",0.802681860415455,0.0311930297385983
"C0085298",10049418,"sudden cardiac death",0.80301139056152,0.0629007952032327
"C0236013",10020697,"hyperosmolar state",0.803064814895946,0.132356536692222
"C2939027",10070728,"cerebral haemosiderin deposition",0.803280855595902,0.0322035861911569
"C0340726",10014522,"embolism venous",0.803399044994172,0.041999720576821
"C0854112",10008097,"cerebral circulatory failure",0.803473034366068,0.0337611142251694
"C0039101",10042863,"synovial sarcoma",0.803586423086512,0.0297844746276606
"C0236127",10030202,"oesophageal ulcer haemorrhage",0.803653077057696,0.0739780342542234
"C0345967",10027407,"mesothelioma malignant",0.803721817619204,0.0392850407562091
"C0856023",10041653,"splenic marginal zone lymphoma refractory",0.803890816004615,0.0261954526130628
"C0020545",10038562,"renovascular hypertension",0.803914890930451,0.0833433624574372
"C2242728",10068271,"cystic fibrosis related diabetes",0.804020439515563,0.0382912565347383
"C0221011",10064281,"malignant atrophic papulosis",0.804379600097233,0.088465032280931
"C1527396",10011766,"cystic fibrosis pancreatic",0.804419993466312,0.0366307812526054
"C0239946",10019668,"hepatic fibrosis",0.804475380322695,0.0290529172633393
"C0392166",10028178,"multiple cardiac defects",0.804481850312102,0.0268064236002827
"C1112387",10057456,"cardiac teratoma",0.804522848972045,0.0260266658460044
"C0521607",10034665,"peritoneal fibrosis",0.804576799125671,0.0333369223280544
"C0008493",10025598,"malignant hydatidiform mole",0.804605879299778,0.0744240453302535
"C0241950",10022657,"intestinal infarction",0.804803143729216,0.081509241915521
"C0268784",10073599,"myeloma cast nephropathy",0.804803448376006,0.0257632558795524
"C0206656",10065868,"embryonal rhabdomyosarcoma",0.804864564226793,0.035933122612648
"C0948480",10056489,"coronary artery restenosis",0.80487432576822,0.028075136045208
"C1963742",10067369,"malignant mesenteric neoplasm",0.804963185174042,0.0714633962376787
"C4721698",10050513,"metastatic renal cell carcinoma",0.805154999713888,0.0346557138683112
"C0232100",10015719,"exsanguination",0.805309587440038,0.0402656835847002
"C1266042",10080544,"chromophobe renal cell carcinoma",0.805471321207021,0.035496411267406
"C0279815",10023831,"laryngeal cancer stage ii",0.805471422962483,0.0494949341793666
"C0855197",10061378,"testicular germ cell cancer",0.805497321127907,0.0386930131384261
"C0340766",10082503,"venous hypertension",0.805557435989487,0.0659707258935835
"C0747111",10072059,"ovarian vein thrombosis",0.80557088384974,0.0591942955848264
"C0392106",10019636,"hepatic artery thrombosis",0.805596456393067,0.0342501055003604
"C3495840",10072787,"pancreatic steatosis",0.805601119587057,0.0209975553441313
"C0264517",10058824,"pulmonary necrosis",0.805719458347315,0.0389299943014935
"C0278800",10014740,"endometrial cancer stage iii",0.805922157952213,0.0482636325298379
"C0001418",10001141,"adenocarcinoma",0.806116153818903,0.0278621550269585
"C0030297",10061902,"pancreatic neoplasm",0.806586121485593,0.0232809243992864
"C0242084",10039330,"ruptured cerebral aneurysm",0.806674877694423,0.026089995279497
"C0278949",10028790,"nasopharyngeal cancer stage ii",0.80678054303471,0.0492299568861725
"C0751572",10071505,"vertebrobasilar dolichoectasia",0.806790304409108,0.0346162257806673
"C0262584",10041056,"small cell carcinoma",0.807033329158304,0.0369665162097972
"C4761024",10082075,"iatrogenic metastasis",0.807212127152881,0.0302569599380907
"C1096334",10054951,"disseminated large cell lymphoma",0.807218232349818,0.0393807824006664
"C0278544",10038049,"rectal cancer stage ii",0.807281719715782,0.051078389487182
"C2959547",10057649,"endometrial sarcoma",0.807349087527413,0.0299564590608405
"C0206695",10057270,"neuroendocrine carcinoma",0.807423321088325,0.0292932514026186
"C0280089",10007282,"carcinoid tumour pulmonary",0.807579389273955,0.030055607300976
"C0392158",10013428,"dissecting coronary artery aneurysm",0.807630517371333,0.0273513536930364
"C0035412",10039022,"rhabdomyosarcoma",0.807913630997437,0.0360452371379401
"C4285999",10000369,"skiing accident",0.807924131573038,0.0937622380181823
"C1384811",10081144,"ophthalmic artery thrombosis",0.80799578086156,0.0358793553581845
"C0160345",10061172,"gastrointestinal injury",0.80831647682458,0.0906551922528488
"C3665418",10049079,"labile hypertension",0.808518191186226,0.0786854813819495
"C0349639",10023249,"juvenile chronic myelomonocytic leukaemia",0.808575566457566,0.034006234265602
"C0278689",10033160,"ovarian epithelial cancer recurrent",0.808588097227511,0.041643757986267
"C0023827",10024627,"liposarcoma",0.808822615417637,0.0308476449786659
"C2720436",10035600,"pleural fibrosis",0.808844995145486,0.0319546912859697
"C2609094",10068910,"primitive neuroectodermal tumour metastatic",0.808864833929267,0.0324962392972689
"C4285745",10078311,"cerebral microembolism",0.808914480542488,0.0314966683635422
"C1956223",10002331,"aneurysm arteriovenous",0.808946571628014,0.027136317408581
"C0948158",10051739,"pulmonary sepsis",0.80901312043165,0.049604905619312
"C3854506",10075394,"cerebral aneurysm perforation",0.8094118973846,0.0267930245340774
"C0948079",10051549,"cardiac neoplasm unspecified",0.809468306564281,0.0243221998222563
"C1292753",10065857,"primary effusion lymphoma",0.809527353148374,0.0238496683446189
"C3544347",10072877,"intestinal fibrosis",0.809705824542194,0.0386757686640025
"C0854984",10025034,"lung adenocarcinoma stage 0",0.809729290916501,0.0410492331227943
"C0455993",10049780,"neonatal cardiac failure",0.80973849718936,0.0690899806507584
"C0153957",10004245,"benign cardiac neoplasm",0.809924109893647,0.0236846420489328
"C0272408",10072207,"splenic fibrosis",0.809972681032798,0.0310921734531992
"C0852940",10011837,"cytotoxic cardiomyopathy",0.809996386446855,0.0282639308662596
"C0854791",10004596,"bile duct cancer recurrent",0.81009423073088,0.0715498083796524
"C3267074",10072226,"renal vascular thrombosis",0.810474582928006,0.0382302513273932
"C0434028",10017642,"gallbladder injury",0.81049090215818,0.0923705070863175
"C0919726",10050631,"postoperative hypertension",0.810589621829709,0.0781728168948428
"C0862312",10073064,"epithelioid mesothelioma",0.81061305100535,0.0375830604801932
"C0153504",10061241,"malignant mediastinal neoplasm",0.810706340663291,0.0740230247109623
"C1142256",10058039,"cardiac perforation",0.810775190530473,0.0273810306848484
"C0345958",10023774,"large cell lung cancer",0.810903763556922,0.0334465649391934
"C2609113",10068974,"peritoneal carcinoma metastatic",0.81095728963939,0.0264492539604369
"C1095929",10053261,"coronary artery reocclusion",0.811001153173141,0.0302580750025709
"C0423434",10062958,"subretinal fibrosis",0.811039239125243,0.0370317667960568
"C0278729",10047745,"vulval cancer stage 0",0.811049743913209,0.0453563601810798
"C0007785",10008118,"cerebral infarction",0.811079839429891,0.0375094597924655
"C0854977",10023775,"large cell lung cancer recurrent",0.811155182596478,0.0327574566836809
"C2363951",10068694,"testicular germ cell cancer metastatic",0.811352599612416,0.0401709755710875
"C0027627",10062194,"metastasis",0.811397495831137,0.0326138032006045
"C0042514",10065341,"ventricular tachyarrhythmia",0.811416041773407,0.0660856017245909
"C0849925",10060953,"ventricular failure",0.811503281015805,0.050089978282637
"C0264972",10019634,"hepatic artery aneurysm",0.811560665572649,0.0279005024898697
"C4049222",10076751,"cardiac herniation",0.811639025689788,0.0317592884992408
"C0153470",10026702,"malignant splenic neoplasm",0.811643077928837,0.0702555089963267
"C0278753",10027411,"mesothelioma malignant recurrent",0.811680900706303,0.0380244934578144
"C4728173",10081730,"degenerative bone disease",0.811971377137266,0.0556929236553026
"C0521613",10033625,"pancreatic haemorrhage",0.811981446365915,0.0295812484083926
"C0795687",10008092,"cerebral artery thrombosis",0.81205213743213,0.0310567163065303
"C2242582",10067969,"cholestatic liver injury",0.812190336141468,0.0904524239798379
"C0376545",10066476,"haematological malignancy",0.812196905421661,0.0858185312914159
"C0854982",10023780,"large cell lung cancer stage iv",0.812202467522311,0.0319222024169903
"C0855073",10045515,"undifferentiated sarcoma",0.812244000006312,0.0282886188320445
"C0278725",10041069,"small cell lung cancer limited stage",0.812465417902427,0.0342370593865416
"C1306063",10063081,"acute left ventricular failure",0.812524463294902,0.0497896688210582
"C0278726",10041068,"small cell lung cancer extensive stage",0.812774858609984,0.0335041432824358
"C0018790",10047284,"ventricular asystole",0.812855919990581,0.0638627135618064
"C0279816",10023832,"laryngeal cancer stage iii",0.812893987496091,0.0513656904290474
"C0155616",10039834,"secondary hypertension",0.812949902181286,0.0782636442838362
"C0273163",10033627,"pancreatic injury",0.812960987971736,0.0889760888531572
"C3686795",10077177,"pulmonary hypoperfusion",0.813018894625303,0.0406028894234269
"C0700376",10063945,"pulmonary amyloidosis",0.813169074813021,0.0352724404147563
"C0278823",10005010,"bladder cancer stage ii",0.81397925330821,0.057511297068249
"C0029461",10067352,"osteoradionecrosis",0.814035191269663,0.0280943326226466
"C2973725",10064911,"pulmonary arterial hypertension",0.814238418701011,0.0579536240756964
"C0520571",10004664,"biliary fibrosis",0.814278428814762,0.0337751666778569
"C4324374",10078933,"renal tubular injury",0.81428536508465,0.0877914771686139
"C0877326",10049824,"bone infarction",0.814545072459127,0.0548203313837992
"C0577631",10067116,"carotid arteriosclerosis",0.814564658340189,0.0282828889853713
"C0265780",10037322,"pulmonary aplasia",0.814650934861302,0.0441576659178636
"C0041909",10046274,"upper gastrointestinal haemorrhage",0.814700909382776,0.0851729841497793
"C0278802",10014736,"endometrial cancer recurrent",0.814993101320717,0.0440363425011088
"C0677949",10010034,"colorectal cancer stage iii",0.815196186525497,0.0483414560646608
"C2938888",10070510,"traumatic renal injury",0.815398633186863,0.0873751087907177
"C0018800",10007632,"cardiomegaly",0.815700490199606,0.0315184042363378
"C0151653",10027398,"mesenteric fibrosis",0.815797803767503,0.034958925314372
"C0007177",10007610,"cardiac tamponade",0.815956079610517,0.0266646656187609
"C0334663",10076876,"histiocytic sarcoma",0.816083792297142,0.0297798175696177
"C0036205",10037430,"pulmonary sarcoidosis",0.81610572898713,0.043795423885553
"C0333222",10040067,"septic embolus",0.816180770155989,0.0774248189713073
"C0861727",10033610,"pancreatic adenocarcinoma metastatic",0.816230397686586,0.0245465667487472
"C1167870",10074860,"transplant dysfunction",0.816442807508338,0.07084049499919
"C0153364",10067807,"gingival cancer",0.816468823480579,0.041562839206144
"C0278545",10038050,"rectal cancer stage iii",0.816545450678704,0.0556544611710714
"C0151636",10047289,"ventricular extrasystoles",0.816609127615622,0.066346684901141
"C1096383",10055105,"sinus cancer metastatic",0.816610480623638,0.0456593681251206
"C1333798",10077167,"gastrointestinal melanoma",0.817171072538473,0.0348432772468367
"C0206142",10014958,"eosinophilic leukaemia",0.817179797934302,0.0281858579006683
"C0346191",10014737,"endometrial cancer stage 0",0.817352704629957,0.0419541328462738
"C4049254",10076898,"cardiac ventricular scarring",0.817841133870402,0.0252176010148538
"C0006288",10059160,"pulmonary sequestration",0.817845928843715,0.0603983327834797
"C0862448",10038394,"renal cancer stage iv",0.817877697252641,0.050146195828892
"C0220650",10055093,"brain cancer metastatic",0.817977206776163,0.0274331400252053
"C0278676",10038392,"renal cancer stage ii",0.818084688776995,0.0502736143277333
"C0151731",10019680,"hepatic infarction",0.818119804605577,0.0256012940828509
"C0278500",10002136,"anal cancer stage ii",0.818124033963496,0.0530534876533351
"C0940282",10074437,"gastrointestinal polyp haemorrhage",0.818187383652476,0.0838900145104269
"C0205944",10015099,"epithelioid sarcoma",0.818228868694501,0.0301853953644211
"C1541273",10077533,"marginal zone lymphoma recurrent",0.818533877016676,0.025511870230085
"C0948976",10053180,"leukaemia cutis",0.818548552527775,0.0299452120975679
"C1167718",10059319,"hepatic cancer stage ii",0.818624210119719,0.0458336428429271
"C2217007",10078145,"malignant joint neoplasm",0.818791220311262,0.0822994194705935
"C0020542",10037400,"pulmonary hypertension",0.818977364198832,0.0730934960058395
"C0152452",10048724,"pericardial fibrosis",0.819162681832709,0.0349362713326333
"C1142296",10058281,"gallbladder cancer stage ii",0.819192463528583,0.0571762844139032
"C1096384",10055106,"pituitary cancer metastatic",0.819408089838351,0.0327936126709445
"C0010691",10011778,"cystinuria",0.819497179612034,0.0752127122243053
"C4520730",10047748,"vulval cancer stage iii",0.819616633365357,0.0508964242256621
"C0238457",10038548,"renal vein thrombosis",0.819642293480474,0.0413892904112365
"C0917798",10008120,"cerebral ischaemia",0.819733731024045,0.0313058011545728
"C4728160",10081704,"suspected suicide attempt",0.819794090821401,0.0946452657594708
"C0679254",10061819,"disease recurrence",0.819850923551363,0.0682030109986871
"C3178801",10076994,"lacunar stroke",0.819964416597914,0.0453927249405926
"C0920280",10016182,"fallopian tube cancer metastatic",0.820033991362562,0.0467052692704978
"C0278950",10028791,"nasopharyngeal cancer stage iii",0.820047566654907,0.0499342655624205
"C0340608",10038380,"renal artery thrombosis",0.820189790117127,0.0373466879642541
"C0020541",10036200,"portal hypertension",0.820267699069376,0.0842413324679701
"C0264714",10007556,"cardiac failure acute",0.820337587652489,0.0747282341826565
"C0278497",10017765,"gastric cancer stage iii",0.820491624895433,0.0574268868024238
"C0877369",10048669,"terminal state",0.820837014733952,0.12609203949254
"C0278584",10055094,"cervix cancer metastatic",0.821067486733251,0.0400268514280229
"C0677948",10010033,"colorectal cancer stage ii",0.821183282153474,0.0460036555318983
"C1140680",10033128,"ovarian cancer",0.82139109797106,0.0483759283451336
"C1167744",10059384,"bile duct cancer stage 0",0.821531762040971,0.0746493298912282
"C0149721",10050581,"left ventricular enlargement",0.82156723582032,0.0526615967329111
"C0236073",10008034,"cerebellar infarction",0.821573796707201,0.0447273534976076
"C1167724",10059325,"hepatic cancer stage iv",0.821609349823212,0.043541693646729
"C0344911",10050043,"left ventricular dilatation",0.821689502700328,0.0664688694664705
"C0349632",10062113,"splenic marginal zone lymphoma",0.822038673020649,0.0278332923569509
"C0022116",10061255,"ischaemia",0.822077240089218,0.0326120526493716
"C0278479",10009954,"colon cancer stage ii",0.822087012573429,0.054362766073501
"C0855052",10015847,"extraskeletal osteosarcoma",0.822090301601465,0.0307663464081071
"C1112191",10056472,"ventricular hyperkinesia",0.822356609102587,0.0727678149472992
"C0153567",10046766,"uterine cancer",0.822363262174606,0.0508496041829097
"C3544115",10073492,"congenital malignant neoplasm",0.822406602211496,0.0733202190802477
"C0018789",10007513,"cardiac aneurysm",0.82258018139501,0.0268577505270673
"C1328381",10063083,"chronic left ventricular failure",0.822849371591515,0.057571614385195
"C0206675",10061691,"benign mesothelioma",0.822961198560925,0.038311230670212
"C0860210",10018704,"granulomatous liver disease",0.823370882673127,0.0703991195002422
"C1263829",10036300,"postpartum venous thrombosis",0.823806748497574,0.0606803699102213
"C0278841",10069813,"testis cancer recurrent",0.824065262703874,0.0451620679203813
"C0018802",10007559,"cardiac failure congestive",0.824102305279327,0.0569984859127902
"C0278677",10038393,"renal cancer stage iii",0.824116574484098,0.0457525750136845
"C0016057",10016632,"fibrosarcoma",0.824169658612279,0.0288152195914092
"C0856049",10061340,"peripheral embolism",0.824445569747987,0.0425400049904633
"C1141953",10058283,"gallbladder cancer stage iv",0.824463440453251,0.0618252104407401
"C0007273",10061744,"carotid artery disease",0.82450773205441,0.0287130952399749
"C0948223",10051950,"pleural sarcoma",0.824815628196264,0.0310558139128641
"C0877208",10049430,"peripartum cardiomyopathy",0.825073369042096,0.0315064669710703
"C4721414",10061275,"mantle cell lymphoma",0.825098362573162,0.0582903964373393
"C0160420",10061481,"renal injury",0.82522040697691,0.0899757996631179
"C0554393",10064620,"placental infarction",0.825469756513539,0.0435085260611916
"C2217268",10064099,"oropharyngeal cancer stage iv",0.825592367913956,0.0501675583331125
"C0018801",10007554,"cardiac failure",0.82573465401208,0.0564563284839937
"C1384901",10078811,"cystic lung disease",0.825975192895568,0.0452030329442251
"C0264686",10011084,"coronary artery embolism",0.826024515374508,0.0346229071205655
"C0278496",10017764,"gastric cancer stage ii",0.82605169926436,0.0514544514570633
"C1167742",10059376,"bile duct cancer stage iv",0.826057303927299,0.0792051035692289
"C0279818",10023828,"laryngeal cancer recurrent",0.826089958134409,0.0463824333841753
"C0877011",10048659,"concomitant disease progression",0.82630663594717,0.0787185276311446
"C1334968",10080201,"nodular lymphocyte predominant hodgkin lymphoma",0.826483460757709,0.0271303991821956
"C0038454",10008190,"cerebrovascular accident",0.826487550709271,0.0542326324236364
"C0273112",10073356,"cardiac contusion",0.826637524321521,0.0275154187228524
"C0267952",10074857,"pancreatic fibrosis",0.826644318225461,0.0370127122255803
"C0278501",10002137,"anal cancer stage iii",0.826838987054886,0.053991945025076
"C0277683",10082458,"suspected suicide",0.82698605034846,0.0935946216249762
"C2242588",10067979,"traumatic liver injury",0.827170879582629,0.0918489656071604
"C4760972",10081980,"subacute kidney injury",0.827243056500529,0.0883440265791029
"C3805011",10074494,"hepatic vascular thrombosis",0.827252659909061,0.0443949136941047
"C2216866",10058282,"gallbladder cancer stage iii",0.828026552348219,0.0549506203523496
"C4087318",10078058,"intestinal varices haemorrhage",0.828031006503684,0.0741021999352959
"C3160931",10071186,"ventricular dyssynchrony",0.828206378041938,0.0721140217380253
"C0311245",10010428,"congenital cystic kidney disease",0.828345548183754,0.067044320700455
"C4552311",10080987,"left ventricular diastolic collapse",0.82839471367434,0.0702257944227093
"C0264716",10007558,"cardiac failure chronic",0.828541957799506,0.0741612388297207
"C3854458",10075249,"cerebral ventricular rupture",0.828706416377167,0.0401577298143911
"C0004114",10003571,"astrocytoma",0.828983572888794,0.041584589987065
"C1167723",10059324,"hepatic cancer stage iii",0.829183658305857,0.0411460411625601
"C0855056",10024191,"leiomyosarcoma metastatic",0.829389950705167,0.0312601704940288
"C1621958",10018337,"glioblastoma multiforme",0.83028141973997,0.0343220617936418
"C0024299",10025310,"lymphoma",0.830532736536574,0.0302022257801005
"C0154060",10017762,"gastric cancer stage 0",0.830550339877207,0.0456676364290378
"C0017636",10018336,"glioblastoma",0.830564343534979,0.0308743923942801
"C0553692",10019016,"haemorrhagic stroke",0.830569723152374,0.0472497979377074
"C0376297",10049993,"cardiac death",0.830996225623441,0.0512582531948965
"C3203639",10071542,"neuroendocrine carcinoma metastatic",0.831312005927405,0.0297406259791888
"C0278836",10036919,"prostate cancer stage iii",0.831530166539163,0.0535759736448839
"C0079102",10008132,"cerebral thrombosis",0.831539868296888,0.0329775821592599
"C0019154",10019713,"hepatic vein thrombosis",0.831737253128671,0.0426803574265728
"C0854784",10038099,"rectosigmoid cancer stage iv",0.831864803604124,0.0581016932368983
"C1608408",10064912,"malignant transformation",0.831924558024707,0.0794606194579955
"C0153500",10061025,"cardiac neoplasm malignant",0.832004427774825,0.0288776435512428
"C1096285",10054793,"arterial fibrosis",0.832200522557197,0.0320078406255213
"C0153690",10055101,"bone cancer metastatic",0.832355345233009,0.0448286343058627
"C0042510",10047290,"ventricular fibrillation",0.832398036986128,0.0691538445202531
"C0549457",10008119,"cerebral infarction foetal",0.832410576210301,0.0361776065216908
"C0856473",10027458,"endobronchial metastases",0.832600034496093,0.0316252702731965
"C1298201",10071532,"metastatic choriocarcinoma",0.832625602990264,0.0334681957833152
"C3160834",10071030,"thyroid cancer stage iv",0.832660359301037,0.0489607833886828
"C0854794",10073070,"hepatic cancer recurrent",0.832675351790549,0.0390911909308065
"C0278837",10036920,"prostate cancer stage iv",0.833014891267838,0.0624185009827368
"C4524050",10079988,"pulmonary tumour thrombotic microangiopathy",0.83303432314809,0.0371418829219937
"C1619698",10064602,"venous thrombosis neonatal",0.833050923873196,0.0515590269310425
"C0746087",10059514,"small cell lung cancer metastatic",0.833209318103567,0.0344354749734927
"C0155676",10037336,"pulmonary artery aneurysm",0.83363388481446,0.032967760548847
"C0154069",10023829,"laryngeal cancer stage 0",0.83384816500164,0.0433435115580568
"C0278733",10047749,"vulval cancer stage iv",0.833998281198276,0.0625521301355667
"C0025149",10027107,"medulloblastoma",0.834059044153216,0.0352126605928713
"C0748505",10068595,"sarcoma metastatic",0.834153650307284,0.0297971970767674
"C0279530",10005949,"bone cancer",0.834164748056715,0.0457295509674172
"C0919702",10050510,"ventricular hypokinesia",0.83462821068556,0.0710979833973281
"C0023234",10034735,"perthes disease",0.834643668475507,0.0800824622455908
"C0677725",10026800,"mantle cell lymphoma recurrent",0.834693021338652,0.0532577505986721
"C0278727",10041070,"small cell lung cancer recurrent",0.834703847957941,0.0345590360515817
"C0855012",10008736,"chondrosarcoma metastatic",0.834755042387803,0.0333018059819553
"C0730306",10075324,"ocular lymphoma",0.834831691047512,0.0290533360073963
"C1695782",10065384,"cerebral hypoperfusion",0.835120454427951,0.031661458769224
"C0278835",10036918,"prostate cancer stage ii",0.835328276243252,0.0536004806810504
"C0153676",10050017,"lung cancer metastatic",0.835609736333625,0.0333669238439611
"C0876993",10053994,"cardiac ventricular thrombosis",0.835818688970313,0.0318909803649609
"C0860594",10027480,"metastatic malignant melanoma",0.835929931435021,0.0444327979017528
"C3267070",10072208,"oesophageal fibrosis",0.835961789482309,0.0349174068385854
"C0019623",10025581,"malignant histiocytosis",0.836221369199531,0.0895010865516708
"C0740372",10017973,"gastrointestinal lymphoma",0.836424009673011,0.0277155284655898
"C0160390",10067125,"liver injury",0.836657287447,0.0934257199637049
"C0029463",10031291,"osteosarcoma",0.83681815360269,0.0310034102104633
"C0854802",10008961,"chronic lymphocytic leukaemia recurrent",0.83691227650163,0.0359227990620521
"C1096561",10054122,"myocardial calcification",0.836986334981313,0.053610400315547
"C0278512",10031294,"osteosarcoma metastatic",0.837097147989082,0.0308150306124627
"C0677950",10010035,"colorectal cancer stage iv",0.837355385453034,0.0527713159884444
"C0151654",10028594,"myocardial fibrosis",0.837649435606036,0.0311278984631886
"C0740339",10043515,"throat cancer",0.838223600061542,0.0561624672937376
"C1322286",10061031,"thymoma malignant",0.838768963179794,0.079016737603395
"C0154062",10038047,"rectal cancer stage 0",0.838953108741873,0.0428597799703625
"C0686277",10046890,"vaginal cancer stage 0",0.838996089532613,0.0438942334979038
"C0855059",10024629,"liposarcoma metastatic",0.839238735253762,0.0347314267621753
"C2242739",10068289,"cystic fibrosis hepatic disease",0.839257969246668,0.0486925977247885
"C1504403",10063620,"acute lymphocytic leukaemia recurrent",0.839292325775696,0.0338871095402916
"C2217678",10071029,"thyroid cancer stage iii",0.839302303547331,0.0443953015335697
"C0278556",10002133,"anal cancer recurrent",0.839830379571097,0.0567838100609325
"C0264492",10009126,"chronic respiratory failure",0.83992148907594,0.097436157581674
"C0278554",10038046,"rectal cancer recurrent",0.840158160630282,0.0594728399538491
"C4324649",10079428,"cystic fibrosis gastrointestinal disease",0.840245169275247,0.0524760783233821
"C0854996",10034813,"pharyngeal cancer recurrent",0.840248624921034,0.0439385445056168
"C0264695",10058145,"subendocardial ischaemia",0.84041477149552,0.0373889989073537
"C0206624",10062001,"hepatoblastoma",0.840525019175219,0.0337309806896694
